idx,words,lid
1656,"['@bjsh10' 'colz' 'starts' 'from' 'day' 'after' 'tomorrow' '..' 'eh' '12'
 'baji' 'sakecha' '..' 'vanechi' '2morrow' 'haha']","['other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'lang2'
 'other' 'lang2' 'lang2' 'other' 'lang2' 'lang1' 'lang1']"
1657,['@bjsh10' 'etikai' '..' 'geet' 'sunira' '..' 'u' '?'],['other' 'lang2' 'other' 'lang2' 'lang2' 'other' 'lang1' 'other']
1658,"['@ayacs_asis' 'ur' 'pani' 'kurai' 'nagaram' 'na' 'ta' 'tesvaye' '..'
 'jasko' 'bday' 'houskai' 'matra' 'garam' 'lol' '@Pra_Wait4It_Tik']","['other' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other'
 'lang2' 'lang1' 'mixed' 'lang2' 'lang2' 'lang1' 'other']"
1659,"['@tweetdipesh' 'geet' 'ho' '..' 'i' ""ain't"" 'a' 'lesbian' 'for' 'that'
 'loool']","['other' 'lang2' 'lang2' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1'
 'lang1' 'lang1']"
1660,"['@KurosakiYubin' 'yeah' '!!' 'goodnight' 'vai' '!!' 'haha' 'sweet'
 'dreams' ';' ')']","['other' 'lang1' 'other' 'lang1' 'lang2' 'other' 'lang1' 'lang1' 'lang1'
 'other' 'other']"
1661,['@KurosakiYubin' 'O.o' 'MA' 'TIMRO' 'DIDI' 'CASE' 'CLOSED'],['other' 'other' 'lang2' 'lang2' 'lang2' 'lang1' 'lang1']
1662,['@bjsh10' 'they' 'are' 'ati' 'sahi' 'songs' '(' 'y' ')'],['other' 'lang1' 'lang1' 'lang2' 'lang2' 'lang1' 'other' 'lang1' 'other']
1663,"['@stupdBoy' 'charge' 'gardaitouch' 'garyo' 'vane' 'testohuncha' 'ho' '?'
 ':O' 'i' 'din' 'know' 'tht']","['other' 'lang1' 'mixed' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'other'
 'lang1' 'lang1' 'lang1' 'lang1']"
1664,"['@KurosakiYubin' 'oh' 'plz' '!!' 'u' '12' 'ko' 'student' 'baccha' '!'
 'ma' 'bachelors' 'gardai' '!!' 'callme' 'didi' '!' 'lol']","['other' 'lang1' 'lang1' 'other' 'lang1' 'other' 'lang2' 'lang1' 'lang2'
 'other' 'lang2' 'lang1' 'lang2' 'other' 'lang1' 'lang2' 'other' 'lang1']"
1665,"['@Pra_Wait4It_Tik' 'khau' 'kkhau' '..' 'vanya' 'mana' 'babu' '..' 'maile'
 'vanya' 'manyeu' 'vaney' 'chitai' 'pragati' 'garchau' 'timi' '..'
 'PIGDUNGay' ':' 'P' 'bahahahah']","['other' 'lang2' 'lang2' 'other' 'lang2' 'lang2' 'lang2' 'other' 'lang2'
 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'lang1'
 'other' 'lang1' 'lang2']"
1666,"['@nawarajsendang' 'estai' 'ko' 'twitter' 'jindagi' '..' 'lol' 'jindagani'
 'darpan' 'chaya' 'lol']","['other' 'lang2' 'lang2' 'ne' 'lang2' 'other' 'lang1' 'lang2' 'lang2'
 'lang2' 'lang1']"
1667,"['@ayacs_asis' 'euta' 'kura' 'sodum' '?;' ')' 'i' 'hope' 'u'
 'accpet..there' ""'s"" 'no' 'reason' 'for' 'u' 'to' 'not' 'to' ':' 'P']","['other' 'lang2' 'lang2' 'lang2' 'other' 'other' 'lang1' 'lang1' 'lang1'
 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1'
 'other' 'lang1']"
1668,"['@ayacs_asis' 'huss' 'hajur' 'huss' '..' 'aru' 'kai' 'teacher' 'sahab'
 '?' 'lol']","['other' 'lang2' 'lang2' 'lang2' 'other' 'lang2' 'lang2' 'lang1' 'lang2'
 'other' 'lang1']"
1669,"['@sanjee_lamsal' 'sure' '..' 'c' 'ya' 'soon' '..' 'but' 'ma' 'chindina'
 'hola' 'tmlai' '..' 'twitter' 'pic' 'clear' 'chaina' '..' 'haha' 'nvm'
 ':' ')']","['other' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'other' 'lang1' 'lang2'
 'lang2' 'lang2' 'lang2' 'other' 'ne' 'lang1' 'lang1' 'lang2' 'other'
 'lang1' 'lang1' 'other' 'other']"
1670,['@sanjee_lamsal' 'yes' '..' 'orientation' 'huncha' 're' 'parsi' ':' ')'],['other' 'lang1' 'other' 'lang1' 'lang2' 'lang2' 'lang2' 'other' 'other']
1671,"['@bjsh10' 'haha' '..' 'come' 'on' '!!' 'u' 'shud' 'hear' 'them' 'too'
 '!!' 'kasto' 'geet' 'nasunne' 'vako' 'ajkal' 'u' ':' 'P' '@RollingStones']","['other' 'lang1' 'other' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1'
 'lang1' 'lang1' 'other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang1'
 'other' 'other' 'other']"
1672,"['@ayacs_asis' 'haha' '..' 'hasauna' 'lai' 'nai' 'vaneko' '..'
 'malaichaindaina' 'xtra' 'marks' '..' 'afai' 'lyauchu' 'jati' 'sakchu'
 '!' ':' ')']","['other' 'lang1' 'other' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'lang2'
 'lang1' 'lang1' 'other' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'other'
 'other']"
1673,['@Pra_Wait4It_Tik' 'toh' 'kya' '?' 'main' 'nachu' '?'],['other' 'other' 'other' 'other' 'other' 'lang2' 'other']
1674,"['@Pra_Wait4It_Tik' 'areyy' '..' 'teri' 'itni' 'jurrat' '...!!!' 'jyada'
 'maat' 'baak' 'bey' '..' 'tera' 'daant' 'tood' 'dungi' '!!' 'lol']","['other' 'lang2' 'other' 'other' 'other' 'other' 'other' 'lang2' 'other'
 'other' 'other' 'other' 'other' 'other' 'other' 'other' 'other' 'lang1']"
1675,"['@ayacs_asis' 'hya' 'sir' 'pani' '..' 'student' 'sunga' 'k' 'vau'
 'khaira' 'ho' '-_-']","['other' 'lang2' 'lang1' 'lang2' 'other' 'lang1' 'lang2' 'lang2' 'lang2'
 'lang2' 'lang2' 'other']"
1676,"['@Pra_Wait4It_Tik' 'arey' 'chup' 'kar' 'bey' '!!' 'ja' 'mar' 'vaad' 'mey'
 '!!' 'mujhey' 'maat' 'paka' ':P' 'lol']","['other' 'lang2' 'other' 'other' 'other' 'other' 'other' 'lang2' 'other'
 'other' 'other' 'other' 'other' 'other' 'other' 'lang1']"
1677,"['@sanjee_lamsal' ""yeah..don't"" 'tellme' 'u' 'too' '...??' ':' 'O' ':' 'D']","['other' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'other' 'other' 'other'
 'other']"
1678,"['@ayacs_asis' 'k' 'teacher' 'ho' 'btw' 'hajur' '?' 'Ashish' 'sir' '...?'
 ':' 'P']","['other' 'lang2' 'lang1' 'lang2' 'lang1' 'lang2' 'other' 'ne' 'lang1'
 'other' 'other' 'other']"
1679,"['@Pra_Wait4It_Tik' 'jpt' '!!' 'am' 'very' 'much' 'allowed' '!' 'tu' 'ja'
 'vaad' 'mey' ':' 'P']","['other' 'lang2' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'other'
 'other' 'other' 'other' 'other' 'other']"
1680,['@KurosakiYubin' 'hahahah' 'u' 'got' 'me' ';' ')'],['other' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'other']
1681,"['@ayacs_asis' 'kasam' '?' 'k' 'teacher' '?' ':O' 'ohhh' 'sirrr' '...'
 'malai' 'tanna' 'marksdisyo' 'la' ':P' ':' 'D']","['other' 'lang2' 'other' 'lang2' 'lang1' 'other' 'other' 'lang1' 'lang1'
 'other' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'other' 'other']"
1682,"['@Pra_Wait4It_Tik' 'jpt' '..' 'cowdung' 'allowed' 'cha' 'masta' '...'
 'cowdung' 'ta' 'puja' 'ma' 'ni' 'use' 'huncha' '..' 'pigdung' 'chai'
 'made' 'for' 'hell']","['other' 'lang2' 'other' 'lang1' 'lang1' 'lang2' 'lang2' 'other' 'lang1'
 'lang2' 'lang2' 'lang2' 'lang2' 'lang1' 'lang2' 'other' 'lang1' 'lang2'
 'lang1' 'lang1' 'lang1']"
1683,"['If' ""we'd"" 'go' 'again' '..' 'all' 'the' 'way' 'from' 'the' 'start'
 '..!!' 'I' 'wud' 'try' 'to' 'change' 'things' 'that' 'killed' 'our'
 'love' '!!']","['lang1' 'lang1' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1'
 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1'
 'lang1' 'lang1' 'lang1' 'lang1' 'other']"
1684,"['@Pra_Wait4It_Tik' 'ma' 'heaven' 'jane' '..' 'timi' 'chai' 'hell' 'ma'
 'jau']","['other' 'lang2' 'lang1' 'lang2' 'other' 'lang2' 'lang2' 'lang1' 'lang2'
 'lang2']"
1685,"['@KurosakiYubin' 'oh' 'plz' '!' 'I' 'HATE' 'HIP' 'HOP' '!!!' ""don't""
 'tellme' 'u' 'love' 'hiphop' '?' 'o' '.' 'O']","['other' 'lang1' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'other'
 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'other' 'other' 'lang1']"
1686,"['@KurosakiYubin' 'aja' 'GNR' 'sunne' 'mood' 'cha' 'k' '..' 'haha' 'nvm'
 'aile' 'Scorpions' 'sunira']","['other' 'lang2' 'ne' 'lang2' 'lang1' 'lang2' 'lang2' 'other' 'lang1'
 'lang1' 'lang2' 'ne' 'lang2']"
1687,"['@nawarajsendang' 'ah' 'garo' 'vako' 'cha' 'last' 'ma' '"":' ')' '""'
 'keep' 'it' 'up']","['other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang1' 'lang2' 'other' 'other'
 'other' 'lang1' 'lang1' 'lang1']"
1688,"['@nawarajsendang' 'zworo' 'ayera' 'khusi' 'va' 'justo' 'last' 'ma' ""':""
 ')' ""'"" 're' '...' 'lol' 'GWS']","['other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang1' 'lang2' 'other'
 'other' 'other' 'lang2' 'other' 'lang1' 'lang1']"
1689,"['@anuragach' 'hahahah' '..' 'chya' '...' 'Arithemetic' 'and' 'logical'
 'unit' '?' 'hey' '..' 'vagwan' '..' 'kasari' 'kataunu' '4' 'warsa' '...']","['other' 'lang1' 'other' 'lang2' 'other' 'lang1' 'lang1' 'lang1' 'lang1'
 'other' 'lang1' 'other' 'lang2' 'other' 'lang2' 'lang2' 'other' 'lang2'
 'other']"
1690,"['@anuragach' 'huss' '...' 'gudnit' 'dada' '...' 'alu' 'dreams' '!' ';'
 ')']","['other' 'lang2' 'other' 'lang1' 'lang2' 'other' 'lang2' 'lang1' 'other'
 'other' 'other']"
1691,"['@KurosakiYubin' 'no' 'that' ""'s"" '#GNR' '..' 'Guns' 'N' ""'"" 'Roses' ':'
 ')']","['other' 'lang1' 'lang1' 'lang1' 'ne' 'other' 'ne' 'ne' 'other' 'ne'
 'other' 'other']"
1692,"['@anuragach' 'huss' 'dada' 'huss' '!' 'malai' 'windows' '8.1' 'chai'
 'sakyo' 'feri' '!' 'arko' 'laptop' 'ma' 'ni' 'tyei' 'halchu' '!!!'
 'tihar' 'pachi' 'vanya' 'haina' 'hajurle' '?']","['other' 'lang2' 'lang2' 'lang2' 'other' 'lang2' 'ne' 'ne' 'lang2' 'lang2'
 'lang2' 'other' 'lang2' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2' 'other'
 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other']"
1693,['@_prakashit_' 'haha' 'kasto' 'merai' 'lagi' 'RT' 'gardya' 'justo' ':P'],['other' 'lang1' 'lang2' 'lang2' 'lang2' 'lang1' 'lang2' 'lang2' 'other']
1694,"['@_prakashit_' 'risako' 'bela' 'aaucha' 'ni' '..' 'feri' 'normalhunda'
 'regret' 'hola' 'ni' 'ta' ':P']","['other' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'lang2' 'mixed' 'lang1'
 'lang2' 'lang2' 'lang2' 'other']"
1695,"['@ayacs_asis' 'koi' 'chinya' 'chaina' 'computer' 'bata' '!' 'chya' '..'
 'wakka' 'lagdo' '!' '1st' 'day' 'ta' 'walla' 'parincha' 'orientation'
 'ma' '!']","['other' 'lang2' 'lang2' 'lang2' 'lang1' 'lang2' 'other' 'lang2' 'other'
 'lang2' 'lang2' 'other' 'lang1' 'lang1' 'lang2' 'lang2' 'lang2' 'lang1'
 'lang2' 'other']"
1696,"['@_prakashit_' 'hai' '!!' 'mero' 'naash' 'garauna' 'katti' 'majja' 'ako'
 'u' 'lai' 'lol']","['other' 'lang2' 'other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2'
 'lang1' 'lang2' 'lang1']"
1697,['@ayacs_asis' 'haha' 'satam' 'na' 'ta' ':P' 'kun' 'ho' 'ur' '?'],"['other' 'lang1' 'lang2' 'lang2' 'lang2' 'other' 'lang2' 'lang2' 'lang1'
 'other']"
1698,['@ayacs_asis' 'colzko' 'naam' 'lera' 'jhanai' 'boregaring' 'u' 'le'],['other' 'mixed' 'lang2' 'lang2' 'lang2' 'mixed' 'lang1' 'lang2']
1699,"['B_O_R_E_D' 'A_S' 'H_E_L_L' 'twitter' 'ka' 'janata' 'kata' 'gayechan'
 'aaja' '-_-']","['lang1' 'lang1' 'lang1' 'ne' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2'
 'other']"
1700,['@sanjaykafle8' 'lol' 'jpt'],['other' 'lang1' 'lang2']
1701,"['@rakshya20' 'haha' '..' 'tero' 'ni' 'twitter' '..' 'la' 'welcome' 'to'
 'hawa' 'world' ':' 'D']","['other' 'lang1' 'other' 'lang2' 'lang2' 'ne' 'other' 'lang2' 'lang1'
 'lang1' 'lang2' 'lang1' 'other' 'other']"
1702,"['@rakshya20' 'haha' 'The' 'Doors' 'sundainas' 'ni' 'ta' 'taile' '..'
 'tesaile' 'vaneko' 'k' 'saley' '!!' 'twakeni' '..' 'kurai' 'nabuji'
 'karauchey']","['other' 'lang1' 'ne' 'ne' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'lang2'
 'lang2' 'lang2' 'lang2' 'other' 'lang2' 'other' 'lang2' 'lang2' 'lang2']"
1703,"['@Bauchhaa' 'hai' '..' 'u' 'le' 'navani' 'kana' 'ta' 'aana' 'ko' 'ek'
 'dana' 'ni' 'jadaina' 'ni' 'mero' 'mukh' 'ma' '-_-' '@ayacs_asis']","['other' 'lang2' 'other' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2'
 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2'
 'other' 'other']"
1704,"['@rakshya20' 'sala' 'geet' 'ho' '#TheDoors' 'ko' '..' 'sunya' 'chainas'
 'taile' '!']","['other' 'lang2' 'lang2' 'lang2' 'ne' 'lang2' 'other' 'lang2' 'lang2'
 'lang2' 'other']"
1705,"['Riders' 'on' 'the' 'storm' '...' 'tyau' 'dyau' 'dyau' 'dyau' 'dyau'
 'haha']","['lang1' 'lang1' 'lang1' 'lang1' 'other' 'lang2' 'lang2' 'lang2' 'lang2'
 'lang2' 'lang1']"
1706,"['@Bauchhaa' 'ofcourse' 'rakhchu' 'ni' '!' 'ule' 'vannai' 'pardaina' '!'
 '@ayacs_asis']","['other' 'lang1' 'lang2' 'lang2' 'other' 'lang2' 'lang2' 'lang2' 'other'
 'other']"
1707,"['@Bauchhaa' 'la' 'vo' 'aba' '!' 'truth' 'vanda' 'ni' 'xplain' 'garnu'
 'parne' '!' 'la' 'vo' '!' 'm' '17' '!' 'patyaune' 'vaye' 'patyaunu'
 'natra' 'malai' 'baalai' 'farara' '!' '@ayacs_asis']","['other' 'lang2' 'lang2' 'lang2' 'other' 'lang1' 'lang2' 'lang2' 'lang1'
 'lang2' 'lang2' 'other' 'lang2' 'lang2' 'other' 'lang2' 'other' 'other'
 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'other']"
1708,"['@sanjaykafle8' 'I' 'so' 'so' 'hope' 'we' 'will' '!!!' 'yeah' 'hoping'
 'for' 'the' 'best' '!' 'Jai' 'Nepal']","['other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'lang1'
 'lang1' 'lang1' 'lang1' 'lang1' 'other' 'lang2' 'ne']"
1709,"['@ayacs_asis' 'hya' '..' 'vannai' 'pardaina' '..' 'yo' 'pali' 'ta'
 'jhandai' 'dina' 'jana' 'aatya' 'thye' ':P']","['other' 'lang2' 'other' 'lang2' 'lang2' 'other' 'lang2' 'lang2' 'lang2'
 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other']"
1710,"['Aja' 'Nepal' 'jitera' 'mood' 'nai' 'khatra' 'cha' 'mero' '!!'
 '#Scorpions' 'sunne' 'mood' 'cha' '!!' 'Masta' 'sundai' 'basincha' 'ani'
 'tweet' 'hanincha' '!' ':' ""'"" 'D']","['lang2' 'ne' 'lang2' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'ne'
 'lang2' 'lang1' 'lang2' 'other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang1'
 'lang2' 'other' 'other' 'other' 'other']"
1711,"['@ayacs_asis' 'hya' 'ghau' 'ma' 'salt' 'nahalum' 'ma' '!' 'Din' 'var'
 'matdankendra' 'mai' 'thye' 'tara' '!' 'Herera' 'chitta' 'bujhako' '!'
 'kasto' 'halna' 'maan' 'thyo' '!' 'Vaidya' 'bajiya' '!' 'Maros' '!']","['other' 'lang2' 'lang2' 'lang2' 'lang1' 'lang2' 'lang2' 'other' 'lang2'
 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'lang2' 'lang2' 'lang2'
 'other' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'ne' 'lang2' 'other'
 'lang2' 'other']"
1712,"['@shsujit' 'hahaha' '..' 'herum' 'aba' 'k' 'huncha' ':)' 'aile' 'summa'
 'ta' 'parya' 'chaina' '..' 'paarna' 'ni' 'maan' 'chaina' '..' 'but'
 'afai' 'huney' 'kura' 'ho' '!' 'herum' '!:' ')']","['other' 'lang1' 'other' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'lang2'
 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'lang2' 'lang2' 'lang2' 'lang2'
 'other' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'lang2' 'other'
 'other']"
1713,"['la' 'aja' 'dherai' 'le' 'vote' 'halechan' '!!' 'Khusi' 'lagyo' '!' 'I'
 'hope' 'every1' 'voted' 'for' 'good' 'leaders' 'and' 'party' '!'
 '#JaiNepal' '#NepalVotes']","['lang2' 'lang2' 'lang2' 'lang2' 'lang1' 'lang2' 'other' 'lang2' 'lang2'
 'other' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1' 'lang1'
 'lang1' 'other' 'lang2' 'lang1']"
1714,"['@Bauchhaa' 'yeah' '!' 'surely' '!' 'we' 'all' 'will' 'pray' 'to' 'Lord'
 'Pashupatinath' '!' 'Jitnai' 'parcha' 'voli' 'ta' '!' 'Jai' 'Nepal' '!'
 '#JaiNepaliCricketTeam' '@paras77' '@SharadCric']","['other' 'lang1' 'other' 'lang1' 'other' 'lang1' 'lang1' 'lang1' 'lang1'
 'lang1' 'lang1' 'ne' 'other' 'lang2' 'lang2' 'lang2' 'lang2' 'other'
 'lang2' 'ne' 'other' 'mixed' 'other' 'other']"
1715,"['@ayacs_asis' 'yes' 'ofcourse' '!' 'Denmark' 'sunga' 'justo' 'bowling'
 'and' 'Kenya' 'sunga' 'justo' 'batting' 'huna' 'paryo' '!' 'All' 'the'
 'best' 'dai' 'harulai' '@paras77' '@SharadCric']","['other' 'lang1' 'lang1' 'other' 'ne' 'lang2' 'lang2' 'lang1' 'lang1' 'ne'
 'lang2' 'lang2' 'lang1' 'lang2' 'lang2' 'other' 'lang1' 'lang1' 'lang1'
 'lang2' 'lang2' 'other' 'other']"
1716,"['Voli' 'Netherlands' 'sunga' 'ko' 'game' 'ati' 'tough' 'cha' '!' 'Daar'
 'lagna' 'thali' 'sakyo' 'malai' '!' '@paras77' '@SharadCric' 'dai'
 'harule' 'khatarnak' 'khelnai' 'parcha' '!' 'JaiNepal']","['lang2' 'ne' 'lang2' 'lang2' 'lang1' 'lang2' 'lang1' 'lang2' 'other'
 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'other' 'other' 'lang2'
 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'lang2']"
1717,"['tough' 'match' 'tomorrow' '!' 'aja' 'justo' 'para' 'le' 'ta' 'jitna'
 'ali' 'garai' 'parla' '!' 'Denmark' 'sunga' 'justo' 'bowling' 'and'
 'Kenya' 'sunga' 'justo' 'batting' 'chahincha' '!' '#wt20']","['lang1' 'lang1' 'lang1' 'other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2'
 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'ne' 'lang2' 'lang2' 'lang1'
 'lang1' 'ne' 'lang2' 'lang2' 'lang1' 'lang2' 'other' 'ne']"
1718,"['ahoiiii' '.' 'jityo' 're' 'jityoooo' '!!!' 'wah' 're' 'wah' '!!'
 'Nacham' 'aba' '!' 'Jai' 'Nepal' '!!' 'Us' 'the' 'Bir' 'gorkhalis' '!!!'
 '#JaiNepaliCricket' '#JaiNepal' '#GoNepal' '#wt20' '#NepalVsPNG']","['lang2' 'other' 'lang2' 'lang2' 'lang2' 'other' 'lang2' 'lang2' 'lang2'
 'other' 'lang2' 'lang2' 'other' 'lang2' 'ne' 'other' 'lang1' 'lang1'
 'lang2' 'ne' 'other' 'lang1' 'lang2' 'lang1' 'ne' 'lang1']"
1719,"['aba' 'ta' 'singles' 'le' 'nai' 'majjaley' 'pugcha' '!' 'Suti' 'suti'
 'khelnus' 'dai' 'haru' '!!' 'tara' 'out' 'chai' 'nahunu' 'tyei' 'ho' '!!'
 'La' 'Jitnai' 'aatem' '!!' '#GoNepal' '#wt20' '#NepalVsPNG']","['lang2' 'lang2' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'lang2'
 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'lang2' 'lang1' 'lang2' 'lang2'
 'lang2' 'lang2' 'other' 'lang2' 'lang2' 'lang2' 'other' 'lang1' 'ne'
 'lang1']"
1720,"['Jhanai' 'excitement' 'badiracha' '...' 'Chito' 'jitam' 'na' 'plz' '!!'
 'Chauka' 'Chakka' 'hanam' 'na' 'dai' 'haru' '!!' 'Jai' 'Jai' 'NEPAL' '!!'
 '#GoNepal' '#wt20' '#NepalVsPNG']","['lang2' 'lang1' 'lang2' 'other' 'lang2' 'lang2' 'lang2' 'lang1' 'other'
 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'lang2' 'lang2'
 'ne' 'other' 'lang1' 'ne' 'lang1']"
1721,"['Jityo' 'Jityo' '..' 'Jitnai' 'aatyo' '!!' 'La' 'hai' 'aba' 'jitnai'
 'parcha' '!!' 'NEPAL' '!!' 'NEPAL' '!!' 'NEPAL' '!!' 'NEPAL' '!!'
 '#GoNepal' '#wt20' '#NepalVsPNG']","['lang2' 'lang2' 'other' 'lang2' 'lang2' 'other' 'lang2' 'lang2' 'lang2'
 'lang2' 'lang2' 'other' 'ne' 'other' 'ne' 'other' 'ne' 'other' 'ne'
 'other' 'lang1' 'ne' 'lang1']"
1722,"['balla' 'BALANCE' 'ma' 'aaudaicha' 'match' '!!!' 'La' 'thokam' 'dai'
 'haru' 'thokam' '!!' 'eso' 'chauka' 'chakka' 'lagalag' 'thokam' '!!!'
 ':D' '#GoNepal' '#wt20' '#NepalVsPNG']","['lang2' 'lang1' 'lang2' 'lang2' 'lang1' 'other' 'lang2' 'lang2' 'lang2'
 'lang2' 'lang2' 'other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other'
 'other' 'lang1' 'ne' 'lang1']"
1723,"['No' 'chauka' '..' 'No' 'chakka' '..' 'wakka' 'dikka' 'pyakka' '!!' ':'
 ""'"" '(' '#GoNepal' '#wt20' '#NepalVsPNG']","['lang1' 'lang2' 'other' 'lang1' 'lang2' 'other' 'lang2' 'lang2' 'lang2'
 'other' 'other' 'other' 'other' 'lang1' 'ne' 'lang1']"
1724,"['hijo' '137' 'banako' '..' 'aaja' '141' 'banauna' 'k' 'garo' 'cha' 'ra'
 'hau' '!!' 'Come' 'on' 'Nepal' '!!' 'us' 'the' 'Bir' 'Gorkhalis' '!!'
 'Jai' 'Nepal' '!!' '#GoNepal' '#NepalVsPNG']","['lang2' 'other' 'lang2' 'other' 'lang2' 'other' 'lang2' 'lang2' 'lang2'
 'lang2' 'lang2' 'lang2' 'other' 'lang1' 'lang1' 'ne' 'other' 'lang1'
 'lang1' 'lang2' 'ne' 'other' 'lang2' 'ne' 'other' 'lang1' 'lang1']"
1725,"['Dot' 'ball' 'ko' 'barsat' 'vayeko' 'aawastha' '!!' 'Hey' 'vagwan' '..'
 'chauka' 'n' 'chakka' 'vanney' 'ni' 'cheej' 'huncha' 'ni' 'hau' '!!'
 '#GoNepal' '#NepalVsPNG']","['lang1' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'lang1' 'lang2'
 'other' 'lang2' 'lang1' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2'
 'lang2' 'other' 'lang1' 'lang1']"
1726,"['Hya' 'atti' 'kum' 'vo' 'runrate' '!!!' 'Buck' 'up' 'guys' '!!!'
 '#GoNepal' '#NepalVsPNG']","['lang2' 'lang2' 'lang2' 'lang2' 'lang1' 'other' 'lang1' 'lang1' 'lang1'
 'other' 'lang1' 'lang1']"
1727,"['@anuragach' 'ma' 'eso' 'matdan' 'kentra' 'tira' 'ghumira' '..' 'vote'
 'halna' 'namileni' 'herera' 'chitta' 'bujhauna' ':P']","['other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'lang1'
 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other']"
1728,['@anuragach' 'dada' 'link' 'chito'],['other' 'lang2' 'lang1' 'lang2']
1729,"['La' 'ma' 'chai' 'lagey' 'matdan' 'kendratira' 'halchal' 'bujhna' 'vote'
 'garna' 'namiley' 'pani' '!' 'kasaile' 'jhadap' 'gardai' 'raicha' 'vaney'
 'thokera' 'aaidinchu' 'testa' 'lai' '!' 'lol']","['lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang1'
 'lang2' 'lang2' 'lang2' 'other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2'
 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'lang1']"
1730,"['@qqueverate13' 'voli' 'k' 'huncha' 'kaslai' 'k' 'tahaha' '...' 'aile'
 'summa' 'chai' 'uthney' 'soch' 'chaina' '..' 'padhai' 'lai' '1st'
 'priority' 'deko' 'chu' '!']","['other' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'lang2'
 'lang2' 'lang2' 'lang2' 'lang2' 'lang2' 'other' 'lang2' 'lang2' 'lang1'
 'lang1' 'lang2' 'lang2' 'other']"
